Filename,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,Average
AM125.jpg,3,4,5,3,4,4,4,4,3,3,4,3,3,3,3,3,5,5,3,4,4,4,4,5,5,4,4,3,4,4,4,5,3,4,3,4,4,4,4,4,4,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,5,3.9
AM1250.jpg,1,3,2,1,3,2,3,3,3,2,3,2,3,3,2,3,3,3,2,3,2,3,3,2,3,4,3,2,3,3,3,1,3,2,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,4,2,3,3,2,1,2,3,2,3,3,2.6666666666666665
AM1251.jpg,1,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,3,2,3,3,3,4,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2.85
AM1252.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,1,1,2,3,3,1,2,2,2,3,3,3,2,2,1,3,1,2,1,1,2,3,3,2,2,2,2,3,3,3,3,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2.2
AM1253.jpg,1,3,2,1,3,2,3,3,2,2,3,2,3,2,2,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,3,1,3,1,2,2,3,3,3,3,3,1,3,3,2,3,3,3,3,2,2,3,3,2,2,3,3,2,2,3,2.4833333333333334
AM1254.jpg,1,3,1,1,3,2,3,3,2,2,3,2,3,2,2,1,3,3,2,3,2,2,3,3,3,3,3,2,2,2,3,1,2,3,1,2,3,3,2,3,3,2,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2.466666666666667
AM1255.jpg,1,3,3,1,3,2,3,3,2,2,3,1,3,2,2,1,2,3,3,3,3,3,2,2,3,3,3,2,2,1,3,1,3,2,1,2,3,3,2,3,3,2,3,3,2,3,2,1,3,3,3,3,3,3,2,1,2,2,2,2,2.35
AM1256.jpg,3,3,1,1,2,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.7666666666666666
AM1257.jpg,3,3,3,2,3,2,3,3,3,2,3,2,3,1,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,1,3,1,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,3,3,2,3,3,3,3,2,3,2.6
AM1258.jpg,2,3,3,1,3,2,3,3,2,2,3,2,3,2,3,2,4,3,2,3,3,3,2,3,3,3,3,3,2,3,3,1,3,2,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,4,3,2.7
AM1259.jpg,1,3,2,1,3,2,3,3,2,2,3,2,3,3,2,2,3,3,2,4,3,3,3,2,4,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,1,3,3,3,3,3,2.75
AM126.jpg,1,3,1,1,2,1,3,3,1,2,3,2,3,2,1,1,3,1,2,2,1,2,1,2,3,1,2,2,1,1,2,1,2,1,2,1,3,3,2,1,2,1,2,3,2,2,2,1,2,1,2,3,2,1,1,1,2,2,1,1,1.7666666666666666
AM1260.jpg,1,3,3,1,2,3,3,3,3,2,3,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,2,3,2,3,1,3,2,2,2,3,3,3,3,3,2,3,3,2,3,2,2,3,3,2,3,3,3,2,2,3,3,1,3,2.55
AM1261.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,2,2,2,3,2,3,3,2,3,2,3,3,3,3,3,2,2,3,1,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,3,3,2,2,3,3,2,3,2.566666666666667
AM1262.jpg,3,3,3,1,2,2,3,3,3,2,3,2,3,3,2,2,4,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,4,2,3,2,2,3,1,3,3,3,2,3,3,3,2,3,3,2.7333333333333334
AM1263.jpg,1,3,1,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,1,3,3,3,3,3,3,2,2,3,2,1,3,1,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,3,3,3,1,3,3,2,3,2,2.466666666666667
AM1264.jpg,3,3,3,1,3,3,3,3,3,4,3,2,3,3,3,1,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3.0
AM1265.jpg,1,3,1,1,2,2,3,3,2,2,3,2,3,2,2,2,1,2,2,2,2,2,2,1,3,1,3,2,2,1,3,1,2,1,1,1,3,3,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,3,2,1,3,2.0833333333333335
AM1266.jpg,3,4,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,5,2,3,3,2,3,3,4,3,4,2,3,3,4,3,3,2,5,3,4,3,3,3,4,3,3,4,3,3,2,3,4,3,4,3,3,3,3,3,3,4,4,4,3.1333333333333333
AM1267.jpg,1,3,1,1,3,2,2,3,2,2,3,2,3,2,2,1,3,2,2,2,2,2,2,2,3,3,3,2,2,1,2,1,3,2,2,2,3,3,3,2,3,2,3,3,2,3,3,2,2,2,2,3,3,2,1,1,3,3,1,1,2.2
AM1268.jpg,1,3,2,1,3,2,3,3,3,2,3,2,3,2,2,2,3,2,4,2,1,2,2,3,2,3,3,3,2,2,3,1,3,1,2,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,2,3,3,2,1,3,3,3,2,3,2.45
AM1269.jpg,1,3,3,1,2,2,3,3,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,3,3,2,3,3,2,1,3,1,3,2,2,2,3,3,2,2,3,2,3,3,3,2,2,1,3,1,2,3,3,3,1,2,3,2,2,2,2.3
AM127.jpg,3,4,4,2,4,4,4,3,4,3,4,3,4,4,3,4,4,4,3,4,4,4,3,5,5,4,4,3,4,4,4,5,4,5,4,5,4,4,4,4,4,4,4,5,4,4,3,5,5,4,3,4,4,4,4,5,3,3,3,4,3.9
AM1270.jpg,1,3,1,1,2,2,3,3,3,2,3,2,3,3,2,2,3,2,2,2,3,3,2,2,3,3,3,2,2,1,2,1,3,2,1,2,3,3,3,2,3,2,3,3,2,3,2,4,2,2,2,3,3,3,2,2,3,2,2,2,2.35
AM1271.jpg,2,3,3,1,2,3,3,3,2,2,3,3,3,3,2,1,3,3,2,3,2,2,2,3,3,3,3,2,2,1,3,1,3,1,1,2,3,3,3,2,3,2,3,3,2,3,3,2,3,2,2,3,3,2,2,2,4,3,2,3,2.45
AM1272.jpg,1,3,1,1,2,2,3,3,1,2,3,2,3,1,2,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,3,1,3,1,1,1,3,3,2,2,2,1,2,3,2,3,2,2,2,2,3,3,3,2,2,1,2,2,3,1,2.05
AM1273.jpg,1,3,3,1,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2.7666666666666666
AM1274.jpg,2,3,3,1,2,2,3,3,3,2,3,3,3,2,2,2,4,3,2,3,2,3,3,3,3,3,3,3,3,2,3,1,3,2,3,2,3,3,2,3,3,2,3,3,2,4,2,3,3,3,2,3,3,3,3,2,3,3,2,2,2.6333333333333333
AM1275.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,3,3,2,3,2,3,3,2,3,2,2,2,3,1,3,2,1,2,3,3,2,3,3,2,3,3,2,3,2,2,3,3,2,3,3,2,2,2,3,2,3,2,2.433333333333333
AM1276.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,1,4,2,2,3,2,2,2,2,3,3,3,2,2,1,3,1,3,1,1,2,3,3,2,3,2,1,2,3,2,3,2,1,2,2,2,3,2,2,3,1,2,2,2,2,2.1666666666666665
AM1277.jpg,1,3,2,2,2,2,3,3,2,2,3,2,3,2,2,2,1,2,2,3,2,2,2,1,2,2,3,2,1,2,3,1,3,2,1,1,3,3,3,3,3,2,3,3,2,3,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2.216666666666667
AM1278.jpg,1,3,2,1,2,2,3,3,3,2,3,2,3,2,2,1,1,3,2,2,2,2,2,1,3,2,3,2,2,2,2,1,3,1,2,2,3,2,2,2,3,2,3,2,2,3,2,1,2,1,2,3,3,2,2,2,2,3,2,2,2.1333333333333333
AM1279.jpg,1,3,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,4,3,3,3,3,3,3,4,3,4,2,3,3,3,1,3,3,4,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2.8666666666666667
AM128.jpg,1,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,3,4,4,3,4,4,3,3,4,3.3666666666666667
AM1280.jpg,2,3,3,2,3,3,3,3,3,2,3,2,3,2,2,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,4,2,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2.783333333333333
AM1281.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,2,2,2,2,3,3,3,3,3,2,1,3,1,3,1,1,2,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,2,3,2,2.466666666666667
AM1282.jpg,1,3,1,1,2,2,3,3,2,2,3,2,3,2,2,1,3,2,2,2,2,2,1,2,3,3,2,2,2,1,2,1,2,1,1,2,3,3,2,2,3,1,2,3,2,3,2,1,2,3,2,3,2,2,2,2,1,2,2,2,2.05
AM1283.jpg,3,3,4,1,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,2.9833333333333334
AM1284.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,2,2,1,3,2,2,3,3,2,3,2,3,3,3,2,2,3,3,1,3,1,1,2,3,3,2,3,3,2,3,3,2,3,2,1,3,2,2,3,3,3,1,2,3,2,2,3,2.3666666666666667
AM1285.jpg,1,3,2,1,2,2,3,3,1,2,3,1,3,2,2,1,3,1,2,3,1,2,2,2,3,2,3,2,2,1,3,1,3,2,2,2,3,3,2,2,3,2,3,3,2,3,2,2,2,2,2,3,3,2,1,1,3,2,3,2,2.1666666666666665
AM1286.jpg,1,3,3,1,3,3,3,3,2,2,3,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,1,3,2,1,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2.65
AM1287.jpg,1,3,1,1,2,1,3,3,2,2,3,1,3,3,2,1,3,3,2,3,2,3,3,2,3,2,3,2,2,2,3,1,3,1,2,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2.3833333333333333
AM1288.jpg,1,3,1,1,2,2,3,3,1,2,3,2,3,2,2,1,1,2,2,2,1,2,2,1,2,2,3,2,2,1,2,1,3,2,1,1,3,3,1,3,3,1,2,3,2,2,2,1,2,1,2,3,3,2,1,2,2,2,2,2,1.95
AM1289.jpg,2,3,2,1,3,3,3,3,3,2,3,2,3,2,2,2,4,3,2,3,2,3,2,3,3,3,3,2,2,3,3,1,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,2.65
AM129.jpg,4,5,5,1,4,5,4,4,3,5,4,4,4,4,4,5,5,5,4,5,5,4,4,5,5,5,5,3,4,5,4,5,4,4,5,3,5,3,4,5,4,4,5,5,5,5,4,4,5,5,3,4,4,4,4,4,5,4,4,5,4.3
AM1290.jpg,1,3,2,1,3,2,3,3,2,2,3,2,3,3,2,3,1,3,3,3,2,3,3,3,3,3,3,2,2,2,3,1,3,1,2,3,3,3,3,2,3,2,3,3,2,3,2,2,3,1,2,3,3,3,2,2,3,3,2,3,2.466666666666667
AM1291.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,2,3,2,2,3,2,2,1,2,3,3,3,2,2,2,2,1,3,1,1,2,3,3,2,2,3,2,3,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,2.216666666666667
AM1292.jpg,2,3,3,1,3,2,3,3,2,2,3,2,3,3,3,2,3,3,3,4,2,3,3,3,4,3,4,3,3,2,3,1,3,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,4,3,3,3,3,3,2,3,3,3,3,3,2.8333333333333335
AM1293.jpg,2,3,2,1,3,2,3,2,3,2,3,2,3,3,2,2,1,3,3,3,2,3,3,3,3,3,3,2,2,3,3,1,3,2,2,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,2.566666666666667
AM1294.jpg,1,3,2,1,2,2,3,3,3,2,3,2,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,3,2,1,3,1,3,2,1,2,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,2,2,2,2,3,2,2.433333333333333
AM1295.jpg,1,3,1,1,3,2,3,3,2,2,3,2,3,2,2,2,1,2,2,3,2,3,3,2,2,3,3,2,2,2,2,1,3,2,1,2,3,3,3,2,3,2,3,3,2,2,2,2,2,1,2,3,3,2,2,1,3,3,2,2,2.2333333333333334
AM1296.jpg,2,3,2,1,2,3,3,3,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,5,3,3,3,2,3,3,3,1,3,3,3,2,3,3,3,2,3,2,3,4,3,3,2,3,3,3,2,3,3,3,2,2,3,2,3,2,2.6666666666666665
AM1297.jpg,1,3,2,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,3,3,2,3,3,2,3,3,3,2,2,2,3,1,3,1,1,2,3,3,2,3,3,2,3,3,3,3,2,1,3,2,2,3,3,2,2,3,3,2,3,3,2.433333333333333
AM1298.jpg,1,3,3,1,3,3,2,3,3,2,3,2,3,2,2,3,3,3,2,3,3,3,3,3,4,3,3,2,2,2,3,1,3,2,2,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,3,1,3,3,2,3,3,2.6166666666666667
AM1299.jpg,1,3,2,1,3,3,3,3,2,2,3,2,3,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,2,3,3,1,3,2,3,3,3,3,3,3,3,2,2,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2.6
AM13.jpg,1,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,2,3,3,3,1,3,1,3,3,3,3,3,3,3,2,3,3,2,4,3,4,3,3,3,3,3,3,3,3,3,2,4,3,2.8666666666666667
AM130.jpg,3,4,3,4,3,3,4,3,3,3,4,4,3,4,3,5,5,4,4,4,5,3,4,4,5,4,4,3,3,3,3,1,4,3,4,4,4,3,3,4,5,3,3,5,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3.6666666666666665
AM1300.jpg,1,3,3,1,3,2,3,3,2,2,3,1,3,2,2,2,1,2,3,3,1,2,2,2,3,3,3,2,2,1,2,1,2,1,2,2,3,3,3,3,3,2,3,3,2,3,2,2,3,2,3,3,3,2,2,2,3,3,2,2,2.3
AM1301.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,3,2.6166666666666667
AM1302.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,2,2,3,2,3,3,3,2,3,2,2,3,3,1,3,1,3,3,3,3,2,2,3,2,1,2,2,4,2,2,3,3,2,3,3,2,1,2,3,2,3,3,2.4166666666666665
AM1303.jpg,1,3,1,1,2,1,3,3,2,2,3,2,3,2,2,3,1,2,2,2,2,3,2,2,3,2,3,2,2,1,2,1,3,1,1,2,3,3,2,3,3,2,3,3,2,3,2,1,3,1,2,3,3,2,2,2,2,2,2,2,2.15
AM1304.jpg,1,3,2,1,3,2,3,3,2,2,3,2,3,2,2,2,3,2,2,3,2,2,3,3,3,3,3,2,3,2,3,1,3,2,1,3,3,3,3,2,2,1,2,3,2,4,2,1,3,3,2,3,3,3,2,1,2,3,3,2,2.3833333333333333
AM1305.jpg,2,3,3,1,2,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2.75
AM1306.jpg,1,3,1,2,3,2,2,3,3,2,3,2,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,2,2,2,3,1,3,2,3,3,3,3,3,2,3,2,3,3,3,3,2,2,2,2,3,3,3,2,2,3,3,2,3,3,2.533333333333333
AM1307.jpg,1,3,2,2,3,3,3,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,1,3,2,2,3,3,3,3,2,3,2,2,3,2,3,3,2,3,3,2,3,3,2,2,2,3,2,3,3,2.6
AM1308.jpg,1,3,2,1,3,2,3,3,2,2,3,2,3,2,2,2,3,2,2,2,1,2,2,2,3,3,3,2,2,2,3,1,3,2,2,2,3,2,2,3,3,2,3,2,2,3,2,2,3,3,2,3,3,3,2,2,3,2,2,3,2.3333333333333335
AM1309.jpg,1,3,3,1,3,3,4,3,2,2,3,2,3,3,2,2,4,3,2,3,2,3,3,3,3,3,3,3,3,2,3,1,3,2,2,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2.7
AM131.jpg,4,5,5,1,3,5,4,4,3,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,5,4,4,5,4,5,4,4,4,5,3,5,5,5,5,4,4,5,5,4,5,5,4,4,4,5,4,4,5,4.283333333333333
AM1310.jpg,1,3,3,1,3,2,3,3,3,2,3,2,3,3,2,2,4,2,2,3,3,3,2,3,3,3,3,2,2,2,3,1,3,2,1,2,3,3,3,3,3,3,3,4,2,3,2,3,4,3,2,3,3,3,2,3,3,2,3,3,2.6166666666666667
AM1311.jpg,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2.8666666666666667
AM1312.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,1,3,2,3,3,3,3,2,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2.7333333333333334
AM1313.jpg,1,3,1,1,3,2,3,3,2,2,3,2,3,2,2,3,3,3,2,3,2,2,2,3,3,3,3,3,2,2,3,1,3,3,3,2,3,3,3,3,3,2,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,3,2,3,2.6
AM1314.jpg,1,3,3,1,3,2,2,3,2,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,4,2,2,3,3,1,3,2,2,3,3,3,3,2,3,2,3,4,3,3,2,2,3,2,3,3,3,3,3,1,3,3,3,3,2.6
AM1315.jpg,3,3,2,1,2,2,3,3,3,2,3,2,3,2,2,2,3,3,2,2,1,2,3,3,3,3,3,2,2,2,3,1,3,2,2,2,3,3,2,3,3,2,2,3,3,3,3,3,2,2,2,3,3,2,2,1,3,3,2,3,2.433333333333333
AM1316.jpg,1,3,2,1,2,1,3,2,3,2,3,2,3,3,2,1,3,2,2,3,2,2,3,3,2,3,3,2,2,3,3,1,3,1,1,2,3,3,3,3,3,2,3,3,2,3,2,3,2,1,1,3,3,3,1,2,3,3,3,3,2.35
AM1317.jpg,1,3,2,2,3,2,3,3,3,2,3,3,3,2,2,2,3,3,3,3,2,3,2,3,4,3,3,3,2,2,3,1,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,1,3,3,2,3,3,2,2,2,3,3,3,2,2.5833333333333335
AM1318.jpg,1,3,3,2,3,3,3,3,2,2,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,2,3,1,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,1,3,2,2,3,3,3,2,3,3,3,3,3,2.65
AM1319.jpg,1,3,3,1,2,3,3,3,2,2,3,2,3,2,2,2,3,1,2,3,2,2,2,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,4,3,1,3,3,3,2,2,2,3,2,2,2,2.533333333333333
AM132.jpg,1,3,1,1,3,2,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,1,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,2,3,3,2.65
AM1320.jpg,1,3,1,1,2,2,3,3,2,2,3,2,3,2,2,2,3,2,2,3,2,2,3,3,3,3,3,2,2,2,3,1,3,1,1,2,3,3,2,2,3,1,2,3,2,3,3,2,2,1,2,3,3,2,1,2,3,2,2,3,2.25
AM1321.jpg,1,3,3,1,2,3,3,3,3,2,3,2,3,3,2,2,4,2,2,3,3,3,3,3,3,3,4,3,3,2,2,1,3,2,3,3,3,3,3,2,3,2,3,3,2,3,2,3,4,3,2,3,3,2,3,2,3,2,3,3,2.65
AM1322.jpg,1,3,1,1,2,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,2,2,2,2,3,3,2,2,2,1,3,1,3,1,1,1,3,3,2,2,3,2,3,3,2,2,2,2,3,1,2,3,3,2,2,2,2,2,3,2,2.2
AM1323.jpg,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.95
AM1324.jpg,3,3,3,1,3,2,3,3,2,2,3,2,3,3,2,2,3,3,2,2,2,2,3,3,4,3,3,3,2,2,3,1,3,2,1,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,3,3,3,2.6
AM1325.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,2,1,2,2,2,3,2,2,2,3,3,3,2,2,1,2,1,3,2,1,2,3,3,3,2,3,2,3,3,2,2,3,2,3,2,2,3,3,3,2,3,3,2,1,2,2.2666666666666666
AM1326.jpg,1,3,3,1,2,2,3,3,3,2,3,3,3,3,2,3,3,4,2,3,2,2,2,3,3,3,3,2,2,3,3,1,3,2,2,2,3,3,3,3,3,2,3,3,3,4,3,3,3,2,2,3,3,2,2,3,3,3,3,3,2.6333333333333333
AM1327.jpg,1,3,2,1,3,2,3,3,3,2,3,2,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,3,2,3,3,1,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2.6666666666666665
AM1328.jpg,2,3,2,1,2,3,3,3,2,1,3,2,3,2,2,2,1,2,2,3,2,3,3,3,3,2,3,2,2,2,3,1,3,2,2,3,3,3,2,3,3,2,3,2,2,3,2,4,2,3,3,3,3,2,2,2,2,2,3,2,2.4
AM1329.jpg,2,3,2,1,3,2,3,3,3,2,3,2,3,2,2,2,4,3,3,3,2,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,4,3,3,2,3,3,3,2,3,3,2,3,3,2.7
AM133.jpg,3,3,3,1,3,4,3,3,3,3,3,2,3,4,4,4,3,4,3,3,3,3,3,3,5,3,3,2,3,3,3,1,3,3,3,4,3,3,3,3,4,3,3,4,3,4,3,3,4,3,2,3,3,4,3,3,3,3,3,3,3.1
AM1330.jpg,1,3,3,1,3,2,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,2,2,3,3,3,3,2.8333333333333335
AM1331.jpg,1,3,3,3,3,2,3,3,2,3,3,2,3,2,2,2,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,1,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,1,3,3,3,3,2.65
AM1332.jpg,1,3,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3,2,3,2,2,2,3,3,3,3,2,2,2,3,1,3,2,2,3,3,3,2,3,3,2,2,3,2,3,2,2,2,2,2,3,3,2,1,3,3,3,2,2,2.433333333333333
AM1333.jpg,2,3,2,1,3,2,3,3,3,2,3,2,3,2,2,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,3,1,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,3,3,2,3,3,3,3,2,3,2,2,3,2.55
AM1334.jpg,1,3,2,1,3,1,3,3,2,2,3,2,3,2,2,1,3,2,2,3,2,2,1,1,3,3,3,2,2,1,2,1,3,1,1,1,3,3,2,3,2,2,1,3,2,2,2,1,3,2,2,3,3,2,2,2,3,2,1,2,2.1
AM1335.jpg,2,3,3,1,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2.8333333333333335
AM1336.jpg,1,3,2,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,3,3,3,2,2,2,3,3,3,2,2,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,2,3,2,2,3,2.533333333333333
AM1337.jpg,2,3,1,1,3,2,3,3,2,2,3,2,3,3,2,2,3,3,3,4,2,3,2,3,3,3,3,2,3,2,3,1,3,2,1,3,3,3,3,3,3,2,3,3,2,3,3,2,3,1,3,3,3,3,2,3,2,2,2,3,2.533333333333333
AM1338.jpg,1,3,2,1,3,2,2,3,2,2,3,2,3,2,2,2,3,3,2,3,3,3,1,3,3,3,3,2,2,2,3,1,3,1,2,2,3,3,3,3,3,2,3,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,2,3,2.433333333333333
AM1339.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,1,1,3,2,3,2,2,2,2,3,3,3,2,2,1,3,1,3,1,1,2,3,3,2,3,3,2,3,3,2,3,2,2,3,1,2,3,3,2,2,2,3,2,3,3,2.2666666666666666
AM134.jpg,3,5,3,3,5,4,4,4,4,3,4,4,4,4,4,3,5,4,3,4,5,4,4,5,5,4,5,3,4,4,4,3,4,3,5,3,5,4,5,4,5,4,4,4,4,4,3,5,5,5,3,4,5,3,3,2,4,4,3,5,3.9833333333333334
